0,5;-0,866025404;13,2
0,5;-0,866025404;12,5
0,5;-0,866025404;12,1
0,5;-0,866025404;11
0,5;-0,866025404;11,8
0,5;-0,866025404;12,3
0,5;-0,866025404;12,1
0,5;-0,866025404;13,9
0,5;-0,866025404;13,4
0,5;-0,866025404;13,6
0,5;-0,866025404;15
0,5;-0,866025404;15,4
0,5;-0,866025404;15,3
0,5;-0,866025404;15,8
0,5;-0,866025404;15,2
0,5;-0,866025404;18,3
0,5;-0,866025404;19,4
0,5;-0,866025404;19,6
0,5;-0,866025404;21,4
0,5;-0,866025404;21,1
0,5;-0,866025404;20,1
0,5;-0,866025404;17,8
0,5;-0,866025404;18
0,5;-0,866025404;15,9
0,5;-0,866025404;15
0,5;-0,866025404;14,7
0,5;-0,866025404;13,7
0,5;-0,866025404;13,5
0,5;-0,866025404;14
0,5;-0,866025404;12,4
0,5;-0,866025404;12,5
0,5;-0,866025404;12,1
0,5;-0,866025404;11,4
0,5;-0,866025404;11,4
0,5;-0,866025404;9,9
0,5;-0,866025404;9,7
0,5;-0,866025404;8,5
0,5;-0,866025404;7,9
0,5;-0,866025404;7,4
0,5;-0,866025404;5,2
0,5;-0,866025404;4,6
0,5;-0,866025404;3,7
0,5;-0,866025404;2,5
0,5;-0,866025404;2,7
0,5;-0,866025404;2,2
0,5;-0,866025404;1,7
0,5;0,866025404;1,2
0,5;-0,866025404;1,6
0,5;-0,866025404;2,3
0,5;-0,866025404;2,4
0,5;-0,866025404;3,5
0,5;-0,866025404;5,6
0,5;-0,866025404;5
0,5;-0,866025404;4,2
0,5;-0,866025404;4,4
0,5;-0,866025404;4,5
0,5;-0,866025404;4,4
0,5;-0,866025404;4,9
0,5;-0,866025404;5,8
0,5;0,866025404;5,9
0,5;0,866025404;5,3
0,5;-0,866025404;4,3
0,5;-0,866025404;4,7
0,5;-0,866025404;3,8
0,5;-0,866025404;3,4
0,5;-0,866025404;2,6
0,5;-0,866025404;2,8
0,5;-0,866025404;4,4
0,5;-0,866025404;5,2
0,5;-0,866025404;5,6
0,5;-0,866025404;5,8
0,5;-0,866025404;6,6
0,5;-0,866025404;8,4
0,5;-0,866025404;8,7
0,5;-0,866025404;8,2
0,5;-0,866025404;10,1
0,5;-0,866025404;9,9
0,5;-0,866025404;11,5
0,5;-0,866025404;11,9
0,5;-0,866025404;11,9
0,5;-0,866025404;12,3
0,5;-0,866025404;11
0,5;-0,866025404;11,1
0,5;-0,866025404;10,9
0,5;-0,866025404;11,7
